day,L,M,S
278,1,70.325100000000006,3.4450000000000001E-2
279,1,70.369699999999995,3.4450000000000001E-2
280,1,70.414199999999994,3.4450000000000001E-2
281,1,70.458600000000004,3.4459999999999998E-2
282,1,70.503,3.4459999999999998E-2
283,1,70.547399999999996,3.4459999999999998E-2
284,1,70.591700000000003,3.4459999999999998E-2
285,1,70.635900000000007,3.4470000000000001E-2
286,1,70.680000000000007,3.4470000000000001E-2
287,1,70.724100000000007,3.4470000000000001E-2
288,1,70.768199999999993,3.4479999999999997E-2
289,1,70.812200000000004,3.4479999999999997E-2
290,1,70.856099999999998,3.4479999999999997E-2
291,1,70.900000000000006,3.4479999999999997E-2
292,1,70.943899999999999,3.449E-2
293,1,70.9876,3.449E-2
294,1,71.031400000000005,3.449E-2
295,1,71.075000000000003,3.4500000000000003E-2
296,1,71.118700000000004,3.4500000000000003E-2
297,1,71.162199999999999,3.4500000000000003E-2
298,1,71.205699999999993,3.4500000000000003E-2
299,1,71.249200000000002,3.4509999999999999E-2
300,1,71.292599999999993,3.4509999999999999E-2
301,1,71.335899999999995,3.4509999999999999E-2
302,1,71.379199999999997,3.4520000000000002E-2
303,1,71.422399999999996,3.4520000000000002E-2
304,1,71.465599999999995,3.4520000000000002E-2
305,1,71.508799999999994,3.4529999999999998E-2
306,1,71.5518,3.4529999999999998E-2
307,1,71.594899999999996,3.4529999999999998E-2
308,1,71.637799999999999,3.4540000000000001E-2
309,1,71.680800000000005,3.4540000000000001E-2
310,1,71.723600000000005,3.4540000000000001E-2
311,1,71.766400000000004,3.4549999999999997E-2
312,1,71.809200000000004,3.4549999999999997E-2
313,1,71.851900000000001,3.456E-2
314,1,71.894599999999997,3.456E-2
315,1,71.937200000000004,3.456E-2
316,1,71.979799999999997,3.4569999999999997E-2
317,1,72.022300000000001,3.4569999999999997E-2
318,1,72.064700000000002,3.4569999999999997E-2
319,1,72.107100000000003,3.458E-2
320,1,72.149500000000003,3.458E-2
321,1,72.191800000000001,3.4590000000000003E-2
322,1,72.233999999999995,3.4590000000000003E-2
323,1,72.276200000000003,3.4590000000000003E-2
324,1,72.318399999999997,3.4599999999999999E-2
325,1,72.360500000000002,3.4599999999999999E-2
326,1,72.402500000000003,3.4610000000000002E-2
327,1,72.444500000000005,3.4610000000000002E-2
328,1,72.486500000000007,3.4610000000000002E-2
329,1,72.528400000000005,3.4619999999999998E-2
330,1,72.5702,3.4619999999999998E-2
331,1,72.611999999999995,3.4630000000000001E-2
332,1,72.653800000000004,3.4630000000000001E-2
333,1,72.695499999999996,3.4639999999999997E-2
334,1,72.737200000000001,3.4639999999999997E-2
335,1,72.778800000000004,3.4639999999999997E-2
336,1,72.820300000000003,3.465E-2
337,1,72.861800000000002,3.465E-2
338,1,72.903300000000002,3.4660000000000003E-2
339,1,72.944699999999997,3.4660000000000003E-2
340,1,72.986099999999993,3.4669999999999999E-2
341,1,73.0274,3.4669999999999999E-2
342,1,73.068600000000004,3.4680000000000002E-2
343,1,73.109899999999996,3.4680000000000002E-2
344,1,73.150999999999996,3.4689999999999999E-2
345,1,73.1922,3.4689999999999999E-2
346,1,73.233199999999997,3.4689999999999999E-2
347,1,73.274299999999997,3.4700000000000002E-2
348,1,73.315200000000004,3.4700000000000002E-2
349,1,73.356200000000001,3.4709999999999998E-2
350,1,73.397099999999995,3.4709999999999998E-2
351,1,73.437899999999999,3.4720000000000001E-2
352,1,73.478700000000003,3.4720000000000001E-2
353,1,73.519499999999994,3.4729999999999997E-2
354,1,73.560199999999995,3.4729999999999997E-2
355,1,73.600800000000007,3.474E-2
356,1,73.641400000000004,3.474E-2
357,1,73.682000000000002,3.4750000000000003E-2
358,1,73.722499999999997,3.4750000000000003E-2
359,1,73.763000000000005,3.4759999999999999E-2
360,1,73.803399999999996,3.4759999999999999E-2
361,1,73.843800000000002,3.4770000000000002E-2
362,1,73.884200000000007,3.4770000000000002E-2
363,1,73.924499999999995,3.4779999999999998E-2
364,1,73.964699999999993,3.4779999999999998E-2
365,1,74.004900000000006,3.4790000000000001E-2
366,1,74.045100000000005,3.4790000000000001E-2
367,1,74.0852,3.4799999999999998E-2
368,1,74.125299999999996,3.4799999999999998E-2
369,1,74.165300000000002,3.4810000000000001E-2
370,1,74.205299999999994,3.4819999999999997E-2
371,1,74.245199999999997,3.4819999999999997E-2
372,1,74.2851,3.483E-2
373,1,74.325000000000003,3.483E-2
374,1,74.364800000000002,3.4840000000000003E-2
375,1,74.404499999999999,3.4840000000000003E-2
376,1,74.444299999999998,3.4849999999999999E-2
377,1,74.483900000000006,3.4849999999999999E-2
378,1,74.523600000000002,3.4860000000000002E-2
379,1,74.563199999999995,3.4860000000000002E-2
380,1,74.602699999999999,3.4869999999999998E-2
381,1,74.642200000000003,3.4880000000000001E-2
382,1,74.681700000000006,3.4880000000000001E-2
383,1,74.721100000000007,3.4889999999999997E-2
384,1,74.760499999999993,3.4889999999999997E-2
385,1,74.799800000000005,3.49E-2
386,1,74.839100000000002,3.49E-2
387,1,74.878399999999999,3.4909999999999997E-2
388,1,74.917599999999993,3.4909999999999997E-2
389,1,74.956699999999998,3.492E-2
390,1,74.995900000000006,3.4930000000000003E-2
391,1,75.034899999999993,3.4930000000000003E-2
392,1,75.073999999999998,3.4939999999999999E-2
393,1,75.113,3.4939999999999999E-2
394,1,75.151899999999998,3.4950000000000002E-2
395,1,75.190799999999996,3.4950000000000002E-2
396,1,75.229699999999994,3.4959999999999998E-2
397,1,75.268600000000006,3.4970000000000001E-2
398,1,75.307299999999998,3.4970000000000001E-2
399,1,75.346100000000007,3.4979999999999997E-2
400,1,75.384799999999998,3.4979999999999997E-2
401,1,75.423500000000004,3.499E-2
402,1,75.462100000000007,3.5000000000000003E-2
403,1,75.500699999999995,3.5000000000000003E-2
404,1,75.539199999999994,3.5009999999999999E-2
405,1,75.577699999999993,3.5009999999999999E-2
406,1,75.616200000000006,3.5020000000000003E-2
407,1,75.654600000000002,3.5029999999999999E-2
408,1,75.692999999999998,3.5029999999999999E-2
409,1,75.731300000000005,3.5040000000000002E-2
410,1,75.769599999999997,3.5040000000000002E-2
411,1,75.807900000000004,3.5049999999999998E-2
412,1,75.846100000000007,3.5060000000000001E-2
413,1,75.884299999999996,3.5060000000000001E-2
414,1,75.922399999999996,3.5069999999999997E-2
415,1,75.960499999999996,3.5069999999999997E-2
416,1,75.998599999999996,3.508E-2
417,1,76.036600000000007,3.5090000000000003E-2
418,1,76.074600000000004,3.5090000000000003E-2
419,1,76.112499999999997,3.5099999999999999E-2
420,1,76.150400000000005,3.5110000000000002E-2
421,1,76.188299999999998,3.5110000000000002E-2
422,1,76.226100000000002,3.5119999999999998E-2
423,1,76.263900000000007,3.5119999999999998E-2
424,1,76.301599999999993,3.5130000000000002E-2
425,1,76.339299999999994,3.5139999999999998E-2
426,1,76.376999999999995,3.5139999999999998E-2
427,1,76.414599999999993,3.5150000000000001E-2
428,1,76.452200000000005,3.5159999999999997E-2
429,1,76.489699999999999,3.5159999999999997E-2
430,1,76.527199999999993,3.517E-2
431,1,76.564700000000002,3.5180000000000003E-2
432,1,76.602099999999993,3.5180000000000003E-2
433,1,76.639499999999998,3.5189999999999999E-2
434,1,76.676900000000003,3.5189999999999999E-2
435,1,76.714200000000005,3.5200000000000002E-2
436,1,76.751499999999993,3.5209999999999998E-2
437,1,76.788700000000006,3.5209999999999998E-2
438,1,76.825900000000004,3.5220000000000001E-2
439,1,76.863100000000003,3.5229999999999997E-2
440,1,76.900199999999998,3.5229999999999997E-2
441,1,76.937299999999993,3.524E-2
442,1,76.974400000000003,3.5249999999999997E-2
443,1,77.011399999999995,3.5249999999999997E-2
444,1,77.048400000000001,3.526E-2
445,1,77.085300000000004,3.5270000000000003E-2
446,1,77.122200000000007,3.5270000000000003E-2
447,1,77.159099999999995,3.5279999999999999E-2
448,1,77.195899999999995,3.5290000000000002E-2
449,1,77.232699999999994,3.5290000000000002E-2
450,1,77.269499999999994,3.5299999999999998E-2
451,1,77.306200000000004,3.5299999999999998E-2
452,1,77.3429,3.5310000000000001E-2
453,1,77.379599999999996,3.5319999999999997E-2
454,1,77.416200000000003,3.5319999999999997E-2
455,1,77.452799999999996,3.533E-2
456,1,77.4893,3.5340000000000003E-2
457,1,77.525800000000004,3.5340000000000003E-2
458,1,77.562299999999993,3.5349999999999999E-2
459,1,77.598799999999997,3.5360000000000003E-2
460,1,77.635199999999998,3.5360000000000003E-2
461,1,77.671599999999998,3.5369999999999999E-2
462,1,77.707899999999995,3.5380000000000002E-2
463,1,77.744200000000006,3.5380000000000002E-2
464,1,77.780500000000004,3.5389999999999998E-2
465,1,77.816699999999997,3.5400000000000001E-2
466,1,77.852900000000005,3.5400000000000001E-2
467,1,77.889099999999999,3.5409999999999997E-2
468,1,77.925200000000004,3.542E-2
469,1,77.961299999999994,3.5430000000000003E-2
470,1,77.997399999999999,3.5430000000000003E-2
471,1,78.0334,3.5439999999999999E-2
472,1,78.069400000000002,3.5450000000000002E-2
473,1,78.105400000000003,3.5450000000000002E-2
474,1,78.141300000000001,3.5459999999999998E-2
475,1,78.177199999999999,3.5470000000000002E-2
476,1,78.213099999999997,3.5470000000000002E-2
477,1,78.248999999999995,3.5479999999999998E-2
478,1,78.284800000000004,3.5490000000000001E-2
479,1,78.320499999999996,3.5490000000000001E-2
480,1,78.356300000000005,3.5499999999999997E-2
481,1,78.391999999999996,3.551E-2
482,1,78.427599999999998,3.551E-2
483,1,78.463300000000004,3.5520000000000003E-2
484,1,78.498900000000006,3.5529999999999999E-2
485,1,78.534499999999994,3.5529999999999999E-2
486,1,78.569999999999993,3.5540000000000002E-2
487,1,78.605500000000006,3.5549999999999998E-2
488,1,78.641000000000005,3.5560000000000001E-2
489,1,78.676400000000001,3.5560000000000001E-2
490,1,78.711799999999997,3.5569999999999997E-2
491,1,78.747200000000007,3.5580000000000001E-2
492,1,78.782600000000002,3.5580000000000001E-2
493,1,78.817899999999995,3.5589999999999997E-2
494,1,78.853200000000001,3.56E-2
495,1,78.888400000000004,3.56E-2
496,1,78.923599999999993,3.5610000000000003E-2
497,1,78.958799999999997,3.5619999999999999E-2
498,1,78.994,3.5619999999999999E-2
499,1,79.0291,3.5630000000000002E-2
500,1,79.0642,3.5639999999999998E-2
501,1,79.099299999999999,3.5650000000000001E-2
502,1,79.134299999999996,3.5650000000000001E-2
503,1,79.169300000000007,3.5659999999999997E-2
504,1,79.2042,3.567E-2
505,1,79.239199999999997,3.567E-2
506,1,79.274100000000004,3.5680000000000003E-2
507,1,79.308899999999994,3.569E-2
508,1,79.343800000000002,3.569E-2
509,1,79.378600000000006,3.5700000000000003E-2
510,1,79.413399999999996,3.5709999999999999E-2
511,1,79.448099999999997,3.5720000000000002E-2
512,1,79.482799999999997,3.5720000000000002E-2
513,1,79.517499999999998,3.5729999999999998E-2
514,1,79.552099999999996,3.5740000000000001E-2
515,1,79.586799999999997,3.5740000000000001E-2
516,1,79.621300000000005,3.5749999999999997E-2
517,1,79.655900000000003,3.576E-2
518,1,79.690399999999997,3.5770000000000003E-2
519,1,79.724900000000005,3.5770000000000003E-2
520,1,79.759399999999999,3.5779999999999999E-2
521,1,79.793800000000005,3.5790000000000002E-2
522,1,79.828199999999995,3.5790000000000002E-2
