day,L,M,S
408,1,45.279899999999998,3.0159999999999999E-2
409,1,45.288200000000003,3.0159999999999999E-2
410,1,45.296500000000002,3.0159999999999999E-2
411,1,45.304699999999997,3.0159999999999999E-2
412,1,45.313000000000002,3.015E-2
413,1,45.321199999999997,3.015E-2
414,1,45.3294,3.015E-2
415,1,45.337499999999999,3.015E-2
416,1,45.345599999999997,3.015E-2
417,1,45.353700000000003,3.014E-2
418,1,45.361800000000002,3.014E-2
419,1,45.369900000000001,3.014E-2
420,1,45.377899999999997,3.014E-2
421,1,45.385899999999999,3.0130000000000001E-2
422,1,45.393900000000002,3.0130000000000001E-2
423,1,45.401800000000001,3.0130000000000001E-2
424,1,45.409700000000001,3.0130000000000001E-2
425,1,45.4176,3.0130000000000001E-2
426,1,45.4255,3.0120000000000001E-2
427,1,45.433399999999999,3.0120000000000001E-2
428,1,45.441200000000002,3.0120000000000001E-2
429,1,45.448999999999998,3.0120000000000001E-2
430,1,45.456800000000001,3.0110000000000001E-2
431,1,45.464500000000001,3.0110000000000001E-2
432,1,45.472200000000001,3.0110000000000001E-2
433,1,45.48,3.0110000000000001E-2
434,1,45.4876,3.0099999999999998E-2
435,1,45.4953,3.0099999999999998E-2
436,1,45.502899999999997,3.0099999999999998E-2
437,1,45.5105,3.0099999999999998E-2
438,1,45.518099999999997,3.0099999999999998E-2
439,1,45.525700000000001,3.0089999999999999E-2
440,1,45.533200000000001,3.0089999999999999E-2
441,1,45.540799999999997,3.0089999999999999E-2
442,1,45.548299999999998,3.0089999999999999E-2
443,1,45.555799999999998,3.0079999999999999E-2
444,1,45.563200000000002,3.0079999999999999E-2
445,1,45.570599999999999,3.0079999999999999E-2
446,1,45.578099999999999,3.0079999999999999E-2
447,1,45.5854,3.0079999999999999E-2
448,1,45.592799999999997,3.007E-2
449,1,45.600200000000001,3.007E-2
450,1,45.607500000000002,3.007E-2
451,1,45.614800000000002,3.007E-2
452,1,45.622100000000003,3.007E-2
453,1,45.629300000000001,3.006E-2
454,1,45.636600000000001,3.006E-2
455,1,45.643799999999999,3.006E-2
456,1,45.651000000000003,3.006E-2
457,1,45.658200000000001,3.005E-2
458,1,45.665399999999998,3.005E-2
459,1,45.672499999999999,3.005E-2
460,1,45.679600000000001,3.005E-2
461,1,45.686700000000002,3.005E-2
462,1,45.693800000000003,3.0040000000000001E-2
463,1,45.700899999999997,3.0040000000000001E-2
464,1,45.707900000000002,3.0040000000000001E-2
465,1,45.715000000000003,3.0040000000000001E-2
466,1,45.722000000000001,3.0040000000000001E-2
467,1,45.728999999999999,3.0030000000000001E-2
468,1,45.735900000000001,3.0030000000000001E-2
469,1,45.742899999999999,3.0030000000000001E-2
470,1,45.7498,3.0030000000000001E-2
471,1,45.756700000000002,3.0030000000000001E-2
472,1,45.763599999999997,3.0020000000000002E-2
473,1,45.770499999999998,3.0020000000000002E-2
474,1,45.7774,3.0020000000000002E-2
475,1,45.784199999999998,3.0020000000000002E-2
476,1,45.790999999999997,3.0009999999999998E-2
477,1,45.797800000000002,3.0009999999999998E-2
478,1,45.804600000000001,3.0009999999999998E-2
479,1,45.811399999999999,3.0009999999999998E-2
480,1,45.818199999999997,3.0009999999999998E-2
481,1,45.8249,0.03
482,1,45.831600000000002,0.03
483,1,45.838299999999997,0.03
484,1,45.844999999999999,0.03
485,1,45.851700000000001,0.03
486,1,45.8583,2.9989999999999999E-2
487,1,45.865000000000002,2.9989999999999999E-2
488,1,45.871600000000001,2.9989999999999999E-2
489,1,45.8782,2.9989999999999999E-2
490,1,45.884799999999998,2.9989999999999999E-2
491,1,45.891399999999997,2.998E-2
492,1,45.8979,2.998E-2
493,1,45.904499999999999,2.998E-2
494,1,45.911000000000001,2.998E-2
495,1,45.917499999999997,2.998E-2
496,1,45.923999999999999,2.997E-2
497,1,45.930500000000002,2.997E-2
498,1,45.936999999999998,2.997E-2
499,1,45.943399999999997,2.997E-2
500,1,45.9499,2.997E-2
501,1,45.956299999999999,2.9960000000000001E-2
502,1,45.962699999999998,2.9960000000000001E-2
503,1,45.969099999999997,2.9960000000000001E-2
504,1,45.975499999999997,2.9960000000000001E-2
505,1,45.9818,2.9960000000000001E-2
506,1,45.988199999999999,2.9950000000000001E-2
507,1,45.994500000000002,2.9950000000000001E-2
508,1,46.000799999999998,2.9950000000000001E-2
509,1,46.007100000000001,2.9950000000000001E-2
510,1,46.013399999999997,2.9950000000000001E-2
511,1,46.0197,2.9940000000000001E-2
512,1,46.026000000000003,2.9940000000000001E-2
513,1,46.032200000000003,2.9940000000000001E-2
514,1,46.038499999999999,2.9940000000000001E-2
515,1,46.044699999999999,2.9940000000000001E-2
516,1,46.050899999999999,2.9929999999999998E-2
517,1,46.057099999999998,2.9929999999999998E-2
518,1,46.063299999999998,2.9929999999999998E-2
519,1,46.069400000000002,2.9929999999999998E-2
520,1,46.075600000000001,2.9929999999999998E-2
521,1,46.081800000000001,2.9919999999999999E-2
522,1,46.087899999999998,2.9919999999999999E-2
523,1,46.094000000000001,2.9919999999999999E-2
524,1,46.100099999999998,2.9919999999999999E-2
525,1,46.106200000000001,2.9919999999999999E-2
526,1,46.112299999999998,2.9919999999999999E-2
527,1,46.118400000000001,2.9909999999999999E-2
528,1,46.124400000000001,2.9909999999999999E-2
529,1,46.130499999999998,2.9909999999999999E-2
530,1,46.136499999999998,2.9909999999999999E-2
531,1,46.142499999999998,2.9909999999999999E-2
532,1,46.148499999999999,2.9899999999999999E-2
533,1,46.154499999999999,2.9899999999999999E-2
534,1,46.160499999999999,2.9899999999999999E-2
535,1,46.166499999999999,2.9899999999999999E-2
536,1,46.172499999999999,2.9899999999999999E-2
537,1,46.178400000000003,2.989E-2
538,1,46.1843,2.989E-2
539,1,46.190300000000001,2.989E-2
540,1,46.196199999999997,2.989E-2
541,1,46.202100000000002,2.989E-2
542,1,46.207999999999998,2.989E-2
543,1,46.213900000000002,2.988E-2
544,1,46.219700000000003,2.988E-2
545,1,46.2256,2.988E-2
546,1,46.231499999999997,2.988E-2
547,1,46.237299999999998,2.988E-2
548,1,46.243099999999998,2.9870000000000001E-2
549,1,46.249000000000002,2.9870000000000001E-2
550,1,46.254800000000003,2.9870000000000001E-2
551,1,46.260599999999997,2.9870000000000001E-2
552,1,46.266300000000001,2.9870000000000001E-2
553,1,46.272100000000002,2.9860000000000001E-2
554,1,46.277900000000002,2.9860000000000001E-2
555,1,46.283700000000003,2.9860000000000001E-2
556,1,46.289400000000001,2.9860000000000001E-2
557,1,46.295099999999998,2.9860000000000001E-2
558,1,46.300899999999999,2.9860000000000001E-2
559,1,46.306600000000003,2.9850000000000002E-2
560,1,46.3123,2.9850000000000002E-2
561,1,46.317999999999998,2.9850000000000002E-2
562,1,46.323700000000002,2.9850000000000002E-2
563,1,46.3294,2.9850000000000002E-2
564,1,46.335000000000001,2.9839999999999998E-2
565,1,46.340699999999998,2.9839999999999998E-2
566,1,46.346299999999999,2.9839999999999998E-2
567,1,46.351999999999997,2.9839999999999998E-2
568,1,46.357599999999998,2.9839999999999998E-2
569,1,46.363199999999999,2.9839999999999998E-2
570,1,46.368899999999996,2.9829999999999999E-2
571,1,46.374499999999998,2.9829999999999999E-2
572,1,46.380099999999999,2.9829999999999999E-2
573,1,46.3857,2.9829999999999999E-2
574,1,46.391199999999998,2.9829999999999999E-2
575,1,46.396799999999999,2.9829999999999999E-2
576,1,46.4024,2.9819999999999999E-2
577,1,46.407899999999998,2.9819999999999999E-2
578,1,46.413499999999999,2.9819999999999999E-2
579,1,46.418999999999997,2.9819999999999999E-2
580,1,46.424500000000002,2.9819999999999999E-2
581,1,46.430100000000003,2.981E-2
582,1,46.435600000000001,2.981E-2
583,1,46.441099999999999,2.981E-2
584,1,46.446599999999997,2.981E-2
585,1,46.452100000000002,2.981E-2
586,1,46.457500000000003,2.981E-2
587,1,46.463000000000001,2.98E-2
588,1,46.468499999999999,2.98E-2
589,1,46.4739,2.98E-2
590,1,46.479399999999998,2.98E-2
591,1,46.4848,2.98E-2
592,1,46.490200000000002,2.98E-2
593,1,46.495699999999999,2.9790000000000001E-2
594,1,46.501100000000001,2.9790000000000001E-2
595,1,46.506500000000003,2.9790000000000001E-2
596,1,46.511899999999997,2.9790000000000001E-2
597,1,46.517299999999999,2.9790000000000001E-2
598,1,46.5227,2.9780000000000001E-2
599,1,46.527999999999999,2.9780000000000001E-2
600,1,46.5334,2.9780000000000001E-2
601,1,46.538800000000002,2.9780000000000001E-2
602,1,46.5441,2.9780000000000001E-2
603,1,46.549500000000002,2.9780000000000001E-2
604,1,46.5548,2.9770000000000001E-2
605,1,46.560099999999998,2.9770000000000001E-2
606,1,46.5655,2.9770000000000001E-2
607,1,46.570799999999998,2.9770000000000001E-2
608,1,46.576099999999997,2.9770000000000001E-2
609,1,46.581400000000002,2.9770000000000001E-2
610,1,46.5867,2.9760000000000002E-2
611,1,46.591999999999999,2.9760000000000002E-2
612,1,46.597299999999997,2.9760000000000002E-2
613,1,46.602600000000002,2.9760000000000002E-2
614,1,46.607799999999997,2.9760000000000002E-2
615,1,46.613100000000003,2.9760000000000002E-2
616,1,46.618299999999998,2.9749999999999999E-2
617,1,46.623600000000003,2.9749999999999999E-2
618,1,46.628799999999998,2.9749999999999999E-2
619,1,46.634099999999997,2.9749999999999999E-2
620,1,46.639299999999999,2.9749999999999999E-2
621,1,46.644500000000001,2.9749999999999999E-2
622,1,46.649700000000003,2.9739999999999999E-2
623,1,46.655000000000001,2.9739999999999999E-2
624,1,46.660200000000003,2.9739999999999999E-2
625,1,46.665399999999998,2.9739999999999999E-2
626,1,46.6706,2.9739999999999999E-2
627,1,46.675699999999999,2.9739999999999999E-2
628,1,46.680900000000001,2.9729999999999999E-2
629,1,46.686100000000003,2.9729999999999999E-2
