day,L,M,S
134,-2.1000000000000001E-2,6.6257999999999999,0.12342
135,-2.23E-2,6.6416000000000004,0.12336999999999999
136,-2.35E-2,6.6573000000000002,0.12333
137,-2.4799999999999999E-2,6.6729000000000003,0.12329
138,-2.5999999999999999E-2,6.6883999999999997,0.12325
139,-2.7300000000000001E-2,6.7039,0.12321
140,-2.8500000000000001E-2,6.7191999999999998,0.12317
141,-2.9700000000000001E-2,6.7343999999999999,0.12313
142,-3.09E-2,6.7495000000000003,0.12309
143,-3.2099999999999997E-2,6.7645999999999997,0.12305000000000001
144,-3.3300000000000003E-2,6.7794999999999996,0.12300999999999999
145,-3.4500000000000003E-2,6.7944000000000004,0.12298000000000001
146,-3.5700000000000003E-2,6.8090999999999999,0.12293999999999999
147,-3.6900000000000002E-2,6.8238000000000003,0.12291000000000001
148,-3.8100000000000002E-2,6.8384,0.12286999999999999
149,-3.9300000000000002E-2,6.8529,0.12284
150,-4.0399999999999998E-2,6.8673000000000002,0.12281
151,-4.1599999999999998E-2,6.8815999999999997,0.12277
152,-4.2799999999999998E-2,6.8959000000000001,0.12274
153,-4.3900000000000002E-2,6.91,0.12271
154,-4.4999999999999998E-2,6.9241000000000001,0.12268
155,-4.6199999999999998E-2,6.9381000000000004,0.12265
156,-4.7300000000000002E-2,6.952,0.12262000000000001
157,-4.8399999999999999E-2,6.9659000000000004,0.12259
158,-4.9599999999999998E-2,6.9797000000000002,0.12256
159,-5.0700000000000002E-2,6.9934000000000003,0.12254
160,-5.1799999999999999E-2,7.0069999999999997,0.12250999999999999
161,-5.2900000000000003E-2,7.0205000000000002,0.12248000000000001
162,-5.3999999999999999E-2,7.0339999999999998,0.12246
163,-5.5100000000000003E-2,7.0473999999999997,0.12243
164,-5.62E-2,7.0606999999999998,0.12241
165,-5.7299999999999997E-2,7.0739999999999998,0.12238
166,-5.8299999999999998E-2,7.0872000000000002,0.12236
167,-5.9400000000000001E-2,7.1002999999999998,0.12234
168,-6.0499999999999998E-2,7.1132999999999997,0.12231
169,-6.1499999999999999E-2,7.1262999999999996,0.12229
170,-6.2600000000000003E-2,7.1393000000000004,0.12227
171,-6.3700000000000007E-2,7.1520999999999999,0.12225
172,-6.4699999999999994E-2,7.1649000000000003,0.12223000000000001
173,-6.5799999999999997E-2,7.1776,0.12221
174,-6.6799999999999998E-2,7.1902999999999997,0.12218999999999999
175,-6.7799999999999999E-2,7.2028999999999996,0.12217
176,-6.8900000000000003E-2,7.2153999999999998,0.12214999999999999
177,-6.9900000000000004E-2,7.2279,0.12214
178,-7.0900000000000005E-2,7.2403000000000004,0.12212000000000001
179,-7.1900000000000006E-2,7.2526999999999999,0.1221
180,-7.2900000000000006E-2,7.2649999999999997,0.12207999999999999
181,-7.3899999999999993E-2,7.2771999999999997,0.12207
182,-7.4899999999999994E-2,7.2893999999999997,0.12205000000000001
183,-7.5899999999999995E-2,7.3015999999999996,0.12204
184,-7.6899999999999996E-2,7.3136000000000001,0.12202
185,-7.7899999999999997E-2,7.3255999999999997,0.12200999999999999
186,-7.8899999999999998E-2,7.3376000000000001,0.122
187,-7.9899999999999999E-2,7.3494999999999999,0.12198000000000001
188,-8.0799999999999997E-2,7.3613999999999997,0.12197
189,-8.1799999999999998E-2,7.3731999999999998,0.12196
190,-8.2799999999999999E-2,7.3849,0.12195
191,-8.3699999999999997E-2,7.3966000000000003,0.12194000000000001
192,-8.4699999999999998E-2,7.4081999999999999,0.12192
193,-8.5699999999999998E-2,7.4198000000000004,0.12191
194,-8.6599999999999996E-2,7.4314,0.12189999999999999
195,-8.7499999999999994E-2,7.4428999999999998,0.12189
196,-8.8499999999999995E-2,7.4542999999999999,0.12188
197,-8.9399999999999993E-2,7.4657,0.12188
198,-9.0399999999999994E-2,7.4770000000000003,0.12187000000000001
199,-9.1300000000000006E-2,7.4882999999999997,0.12186
