day,L,M,S
193,1,43.564700000000002,2.8119999999999999E-2
194,1,43.586500000000001,2.811E-2
195,1,43.608199999999997,2.811E-2
196,1,43.629800000000003,2.81E-2
197,1,43.651299999999999,2.81E-2
198,1,43.672699999999999,2.81E-2
199,1,43.693899999999999,2.809E-2
200,1,43.715000000000003,2.809E-2
201,1,43.735999999999997,2.8080000000000001E-2
202,1,43.756900000000002,2.8080000000000001E-2
203,1,43.777700000000003,2.8080000000000001E-2
204,1,43.798299999999998,2.8070000000000001E-2
205,1,43.818800000000003,2.8070000000000001E-2
206,1,43.839300000000001,2.8070000000000001E-2
207,1,43.8596,2.8060000000000002E-2
208,1,43.879800000000003,2.8060000000000002E-2
209,1,43.899799999999999,2.8060000000000002E-2
210,1,43.919800000000002,2.8049999999999999E-2
211,1,43.939700000000002,2.8049999999999999E-2
212,1,43.959400000000002,2.8049999999999999E-2
213,1,43.979100000000003,2.8039999999999999E-2
214,1,43.998600000000003,2.8039999999999999E-2
215,1,44.018099999999997,2.8039999999999999E-2
216,1,44.037399999999998,2.8029999999999999E-2
217,1,44.056600000000003,2.8029999999999999E-2
218,1,44.075699999999998,2.8029999999999999E-2
219,1,44.094700000000003,2.802E-2
220,1,44.113599999999998,2.802E-2
221,1,44.1325,2.802E-2
222,1,44.151200000000003,2.801E-2
223,1,44.169800000000002,2.801E-2
224,1,44.188299999999998,2.801E-2
225,1,44.206699999999998,2.801E-2
226,1,44.225000000000001,2.8000000000000001E-2
227,1,44.243200000000002,2.8000000000000001E-2
228,1,44.261299999999999,2.8000000000000001E-2
229,1,44.279299999999999,2.8000000000000001E-2
230,1,44.297199999999997,2.7990000000000001E-2
231,1,44.314999999999998,2.7990000000000001E-2
232,1,44.332799999999999,2.7990000000000001E-2
233,1,44.3504,2.7990000000000001E-2
234,1,44.367899999999999,2.7980000000000001E-2
235,1,44.385399999999997,2.7980000000000001E-2
236,1,44.402700000000003,2.7980000000000001E-2
237,1,44.42,2.7980000000000001E-2
238,1,44.437199999999997,2.7980000000000001E-2
239,1,44.454300000000003,2.7969999999999998E-2
240,1,44.471299999999999,2.7969999999999998E-2
241,1,44.488199999999999,2.7969999999999998E-2
242,1,44.505000000000003,2.7969999999999998E-2
243,1,44.521700000000003,2.7969999999999998E-2
244,1,44.538400000000003,2.7959999999999999E-2
245,1,44.554900000000004,2.7959999999999999E-2
246,1,44.571399999999997,2.7959999999999999E-2
247,1,44.587800000000001,2.7959999999999999E-2
248,1,44.604100000000003,2.7959999999999999E-2
249,1,44.6203,2.7949999999999999E-2
250,1,44.636499999999998,2.7949999999999999E-2
251,1,44.652500000000003,2.7949999999999999E-2
252,1,44.668500000000002,2.7949999999999999E-2
253,1,44.684399999999997,2.7949999999999999E-2
254,1,44.700200000000002,2.7949999999999999E-2
255,1,44.716000000000001,2.794E-2
256,1,44.7316,2.794E-2
257,1,44.747199999999999,2.794E-2
258,1,44.762700000000002,2.794E-2
259,1,44.778100000000002,2.794E-2
260,1,44.793500000000002,2.794E-2
261,1,44.808799999999998,2.794E-2
262,1,44.823999999999998,2.793E-2
263,1,44.839100000000002,2.793E-2
264,1,44.854199999999999,2.793E-2
265,1,44.869100000000003,2.793E-2
266,1,44.884,2.793E-2
267,1,44.898899999999998,2.793E-2
268,1,44.913600000000002,2.793E-2
269,1,44.9283,2.793E-2
270,1,44.942900000000002,2.792E-2
271,1,44.957500000000003,2.792E-2
272,1,44.972000000000001,2.792E-2
273,1,44.986400000000003,2.792E-2
274,1,45.000700000000002,2.792E-2
275,1,45.015000000000001,2.792E-2
276,1,45.029200000000003,2.792E-2
277,1,45.043300000000002,2.792E-2
278,1,45.057299999999998,2.792E-2
279,1,45.071300000000001,2.7910000000000001E-2
280,1,45.085299999999997,2.7910000000000001E-2
281,1,45.0991,2.7910000000000001E-2
282,1,45.112900000000003,2.7910000000000001E-2
283,1,45.1267,2.7910000000000001E-2
